CD45,CD3,CD8,CD4,CD20,CD68,CD11c,MPO,Pan-Keratin,Beta catenin,Keratin17,Vimentin,SMA,CD31,FoxP3,HLA-DR,celltype,SampleID
-0.1737,-0.3921,-0.374,-0.2102,-0.3554,0.07,-0.3597,-0.139,1.1646,4.1405,1.3562,-0.822,3.0356,-0.167,-0.0763,-0.0798,Tumor,36
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.634,0.494,2.6387,-0.822,1.7743,-0.167,-0.0763,-0.1987,Tumor,37
-0.6156,-0.2603,0.0567,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.7776,0.8499,1.7507,-0.7406,-0.378,-0.167,-0.0763,-0.1466,Tumor,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.6617,-0.1111,-0.822,0.0117,-0.167,-0.0763,-0.4768,Tumor,29
-0.6642,-0.4044,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.2986,0.7959,-0.2738,-0.7104,-0.378,-0.167,-0.0763,-0.6497,Tumor,9
-0.7918,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1302,-0.8397,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
-0.0667,0.2508,-0.374,0.4754,-0.3554,-0.2557,-0.3443,-0.139,-0.5577,-0.3331,-0.2738,-0.3341,1.9537,-0.167,-0.0763,0.0837,T cell,27
-0.718,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.0211,0.6345,0.5885,-0.8149,0.6877,-0.167,-0.0763,-0.6535,Tumor,18
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.6846,1.3367,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0214,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
0.7355,0.0203,-0.374,0.0893,-0.3554,0.0615,0.9302,-0.139,-0.5577,-0.8456,-0.2738,-0.4412,-0.378,-0.167,-0.0763,0.0331,Dendritic cell,41
-0.4219,-0.1214,-0.374,-0.2164,-0.3349,-0.3742,-0.3597,-0.139,-0.435,1.3749,-0.0581,-0.822,4.0214,-0.167,-0.0763,-0.6715,Tumor,13
-0.7762,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.5177,-0.2738,-0.822,1.4283,-0.167,-0.0763,-0.6715,Mesenchymal,8
1.0933,0.0142,1.4147,-0.3754,-0.3554,-0.3742,0.9931,-0.139,-0.4159,-0.5211,-0.2738,0.9032,-0.3154,-0.167,-0.0763,-0.5962,Macrophage,10
-0.0011,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2424,-0.2343,1.3881,-0.6798,2.195,-0.167,-0.0763,-0.3558,Tumor,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2251,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2988,0.1616,0.5443,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
0.3216,1.0386,3.4059,-0.3754,-0.3554,0.1969,-0.3597,-0.139,-0.5577,-0.3454,-0.2738,0.3417,-0.378,-0.167,-0.0763,0.529,CD8 T cell,13
-0.204,-0.4458,-0.374,-0.3754,-0.3554,-0.2464,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.4511,1.5067,-0.167,-0.0763,-0.3016,Other immune,37
2.4324,-0.1943,-0.2626,-0.3754,4.2072,-0.3742,-0.3597,-0.139,-0.5577,-0.6012,-0.2738,0.753,-0.378,-0.167,-0.0763,3.8448,B cell,35
-0.2842,-0.4458,1.3805,-0.3754,-0.3554,0.0498,0.6825,-0.139,-0.5577,-0.4065,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.2861,Tumor,34
0.0114,-0.1632,-0.374,0.834,-0.3554,-0.3742,0.2114,-0.139,0.0123,0.3093,-0.2738,0.2595,-0.378,-0.167,-0.0763,0.2235,Tumor,12
1.5746,3.7791,2.0377,1.4442,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1582,-0.2738,1.4401,-0.378,3.2197,-0.0763,-0.6587,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.5422,1.4589,1.2281,-0.822,-0.378,-0.167,-0.0763,-0.3065,Tumor,32
-0.3756,-0.3003,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.482,0.5714,-0.0292,-0.822,-0.378,-0.167,-0.0763,-0.2666,Tumor,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.7947,-0.1945,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,38
-0.2782,-0.4458,-0.374,-0.3754,-0.3554,0.4512,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.6608,-0.378,-0.167,-0.0763,-0.6715,Macrophage,21
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4453,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,19
-0.3554,-0.0618,-0.374,-0.257,-0.3554,-0.3682,-0.3597,-0.139,0.9971,1.4501,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6356,Tumor,18
-0.0708,-0.4458,-0.2259,-0.3754,1.4348,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.5673,0.776,-0.167,-0.0763,0.5398,B cell,3
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6391,-0.679,0.5228,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,16
1.5567,0.7573,-0.1132,2.0684,-0.3554,1.5528,0.3773,-0.139,-0.5577,-0.8456,-0.2738,1.5894,-0.378,-0.167,-0.0763,3.1913,Dendritic cell,37
-0.2619,-0.3865,-0.2937,-0.2111,-0.3554,1.133,-0.2904,-0.139,-0.1596,0.4207,-0.2738,1.3402,-0.378,-0.167,-0.0763,0.717,Macrophage,10
-0.7499,-0.4458,-0.374,-0.3754,-0.3554,-0.3365,-0.3597,-0.139,-0.5577,-0.6149,-0.2738,1.1901,-0.378,-0.167,-0.0763,-0.6715,Tumor,2
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1406,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,7
1.0818,-0.4458,-0.374,-0.2599,-0.3554,0.317,1.1339,-0.139,-0.5577,-0.8357,-0.2738,-0.6518,0.5448,-0.167,-0.0763,1.1488,Macrophage,27
0.7348,-0.4458,-0.374,-0.3754,-0.3554,1.7002,1.3261,-0.139,-0.5577,-0.8456,-0.2738,0.6377,-0.378,-0.167,-0.0763,4.119,Macrophage,36
-0.4539,-0.4458,-0.374,-0.3482,-0.3554,-0.362,-0.2359,-0.139,-0.1841,1.3538,-0.2738,1.4948,2.6588,-0.167,-0.0763,0.2105,Neutrophil,14
1.9893,1.2824,2.9656,1.2442,0.2816,1.4599,7.9945,-0.139,-0.5577,-0.4665,-0.2738,1.5962,-0.378,-0.167,-0.0763,-0.0659,Macrophage,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2598,0.1178,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,8
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.2239,1.6856,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1951,1.5007,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.5519,Tumor,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.467,-0.4294,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,7
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4843,1.4942,-0.2817,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
0.6797,0.4621,2.0917,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.3178,-0.378,-0.167,-0.0763,-0.6715,CD8 T cell,36
-0.7924,-0.4458,-0.3621,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0658,0.7086,1.8454,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
1.6233,0.9606,0.0941,0.8922,-0.3554,-0.3742,0.1149,-0.139,-0.5577,-0.7022,-0.2738,0.5737,-0.378,-0.167,7.9761,1.2095,Treg,12
1.4646,0.5758,0.4374,2.2418,-0.3554,-0.3742,1.9758,-0.139,-0.5577,1.1864,-0.2738,0.8842,-0.378,-0.167,-0.0763,3.9348,Dendritic cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0018,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
1.3585,1.7664,0.6268,1.9123,-0.3554,0.3945,1.8742,-0.139,-0.5577,-0.8456,-0.2738,1.1704,-0.378,-0.167,10.909,-0.2267,Treg,13
0.2673,-0.4458,-0.374,-0.3754,1.8989,0.6135,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.2353,-0.3043,-0.167,-0.0763,0.5159,B cell,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1553,1.2057,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.5924,0.1488,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.654,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8276,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,27
0.9505,0.8847,2.9004,-0.3754,-0.3554,2.6175,4.08,-0.139,-0.5577,-0.7589,-0.2738,2.7204,1.1065,-0.167,-0.0763,2.8438,Macrophage,33
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,3.5897,1.6671,2.6213,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,25
2.007,1.3703,3.8039,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,1.5114,-0.0763,-0.1773,CD8 T cell,39
-0.7733,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2003,0.8366,-0.1911,-0.822,-0.378,-0.167,-0.0763,-0.5972,Tumor,11
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.571,-0.028,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,31
0.0043,-0.4458,-0.3418,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.7138,-0.2738,2.2362,-0.0026,4.4035,-0.0763,-0.4029,Other immune,40
1.2799,-0.4458,-0.374,4.7082,-0.3554,2.356,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.7396,-0.378,-0.0095,-0.0763,0.8613,Macrophage,16
0.3449,-0.4458,-0.374,-0.3754,-0.3554,1.1869,0.8737,-0.139,2.1168,1.3453,-0.2738,3.0872,4.8044,-0.167,-0.0763,1.3757,Tumor,33
-0.4383,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.4861,1.7167,-0.2738,-0.774,-0.378,-0.167,-0.0763,-0.6715,Tumor,11
0.0626,-0.4458,-0.374,-0.3754,-0.2815,-0.3742,-0.3597,-0.139,-0.5577,-0.7988,-0.2738,-0.706,-0.378,-0.167,-0.0763,-0.4733,Neutrophil,6
-0.7012,-0.4458,-0.3636,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.443,-0.8273,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,38
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.1327,2.1394,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.0126,2.9579,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,20
0.7311,1.2455,0.2875,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1893,0.6858,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.6665,T cell,39
1.657,0.5583,2.2953,-0.2602,2.5139,-0.3742,1.7006,-0.139,-0.5577,-0.8456,-0.2738,0.1123,-0.378,-0.167,-0.0763,1.2828,CD8 T cell,4
1.7462,1.959,0.0196,2.8386,-0.3554,-0.0319,4.7647,-0.139,-0.5577,-0.8208,-0.2738,0.9808,-0.378,-0.167,-0.0763,2.0894,CD4 T cell,5
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1348,-0.5359,-0.2738,-0.0914,0.8399,-0.167,-0.0763,-0.6715,Tumor,38
-0.7074,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3525,-0.139,0.219,0.2626,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.1685,Tumor,9
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3011,1.7674,-0.2294,-0.822,5.5743,-0.167,-0.0763,-0.6715,Tumor,41
1.5512,2.2402,1.385,1.137,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.6208,-0.2738,0.0462,-0.378,0.505,-0.0763,-0.6715,CD4 T cell,16
-0.4145,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.8514,-0.0623,-0.2738,-0.4561,0.2186,-0.167,-0.0763,0.0197,Tumor,3
0.0267,0.7877,3.5997,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0396,-0.2738,-0.822,0.8108,-0.167,-0.0763,-0.6715,CD8 T cell,13
-0.5051,-0.4458,-0.374,-0.3754,-0.3554,0.152,-0.3597,-0.139,-0.5577,-0.789,-0.2738,0.1209,-0.378,-0.167,-0.0763,-0.3653,Tumor,2
0.0859,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.8198,0.7264,1.4801,-0.822,-0.378,-0.167,-0.0763,0.4626,Tumor,17
-0.5201,-0.4458,-0.3611,-0.3754,-0.13,-0.0321,-0.3597,-0.139,-0.5577,-0.6424,-0.2738,2.5134,0.4249,-0.167,-0.0763,-0.6176,Tumor,13
-0.5266,-0.4458,-0.374,-0.3754,-0.3554,1.2587,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,8.8798,-0.0763,-0.5337,Macrophage,37
0.6402,1.2741,2.4239,-0.3754,-0.3554,1.2613,-0.3597,-0.139,-0.5577,-0.4833,-0.2738,-0.3347,-0.378,-0.167,-0.0763,-0.6207,CD8 T cell,2
1.9581,-0.4458,-0.374,2.8639,0.7629,0.3088,8.6913,-0.139,-0.5577,2.0865,-0.2738,0.6989,0.0072,-0.167,-0.0763,3.3797,Macrophage,28
0.6498,2.9119,4.6726,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3534,0.766,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.9693,CD8 T cell,11
1.4834,1.492,1.5882,1.2268,0.3683,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.3891,-0.378,-0.167,-0.0763,-0.1734,CD8 T cell,41
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5046,0.1693,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
0.0416,-0.4458,-0.2998,-0.3754,-0.1627,4.1796,-0.3597,1.5114,-0.0657,0.4609,-0.2738,1.9772,1.9281,-0.167,-0.0763,-0.1513,Macrophage,13
-0.3394,-0.4458,-0.374,-0.3754,-0.3554,2.154,-0.0888,-0.139,-0.5577,-0.8323,-0.2738,1.5981,-0.378,-0.167,-0.0763,0.1301,Macrophage,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,1.1766,-0.3597,-0.139,-0.2517,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.1004,Macrophage,15
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.4584,0.009,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
-0.3568,-0.4458,-0.3308,-0.3754,-0.3554,-0.0898,0.0315,-0.139,-0.3281,0.2687,-0.2738,-0.737,-0.378,-0.167,-0.0763,-0.21,Tumor,32
0.4427,0.1198,-0.3527,0.5604,-0.3554,-0.2175,0.0043,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,0.682,-0.0763,-0.37,T cell,13
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1396,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
-0.6851,-0.4458,-0.374,-0.3754,-0.3554,0.0795,-0.1232,-0.139,-0.0587,-0.8289,-0.2738,0.2479,-0.378,-0.167,-0.0763,0.8078,Tumor,33
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0078,-0.2738,-0.5012,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2634,0.7732,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
-0.7455,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.5098,0.5943,0.8342,0.349,2.4634,-0.167,-0.0763,-0.6715,Tumor,29
-0.2893,-0.4458,-0.374,-0.3754,-0.3554,1.1783,-0.3597,-0.139,-0.5577,-0.7629,-0.2738,-0.5711,0.0021,-0.167,-0.0763,0.6233,Macrophage,5
-0.5442,-0.4458,-0.374,-0.3754,-0.3554,0.0827,-0.3597,-0.139,-0.4828,0.2196,-0.2422,-0.822,2.9973,-0.167,-0.0763,-0.6383,Tumor,23
0.0084,-0.4458,-0.3279,0.159,-0.3554,0.2864,0.355,-0.139,-0.5577,0.6245,-0.2738,-0.7628,-0.378,-0.167,-0.0763,0.0079,Tumor,12
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2802,2.554,1.7327,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
-0.0729,0.1108,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3311,2.7087,5.3123,-0.5586,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.4601,-0.3224,3.5693,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,24
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0232,0.8182,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5342,-0.3763,-0.2738,-0.8023,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1645,-0.5834,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
-0.3176,-0.4458,-0.374,-0.3754,-0.3554,2.9909,-0.3597,1.4971,-0.5577,-0.8456,-0.2738,2.1188,-0.378,-0.167,-0.0763,-0.6715,Macrophage,5
0.318,-0.4458,-0.374,-0.3754,-0.3554,-0.1418,0.8377,-0.139,0.0471,-0.0519,-0.051,0.9169,0.4511,-0.167,-0.0763,0.4528,Macrophage,37
-0.1086,-0.4458,-0.374,-0.3754,-0.3554,1.0899,0.1888,-0.139,-0.5577,-0.6237,-0.2738,1.3653,2.3007,-0.167,-0.0763,-0.3322,Macrophage,41
1.5527,3.1567,2.791,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.1295,-0.378,-0.167,-0.0763,-0.6715,NK cell,16
3.1612,8.073,4.8695,5.5415,-0.2746,-0.3742,-0.3597,-0.139,-0.5577,-0.822,0.117,1.1981,1.3825,0.0388,-0.0763,-0.6715,CD8 T cell,16
0.7436,-0.4458,-0.374,-0.3754,-0.3554,2.5536,0.899,-0.139,0.3153,-0.8456,-0.075,1.8958,-0.378,-0.167,-0.0763,1.6091,Macrophage,38
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1198,1.7234,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,20
-0.3559,0.0039,-0.374,-0.3754,-0.3554,0.636,-0.3597,-0.139,-0.3914,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.112,Macrophage,1
0.5569,0.629,-0.3493,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.492,-0.2738,0.5447,-0.378,0.2362,-0.0763,-0.6715,T cell,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1651,1.6285,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
2.1623,-0.0396,0.0988,0.0082,3.7979,0.3379,3.7105,-0.139,-0.5577,-0.8456,-0.2738,1.347,-0.378,-0.167,-0.0763,2.2324,B cell,28
-0.5661,-0.4458,-0.374,-0.3754,-0.3554,0.3463,-0.3597,-0.139,1.7675,1.8829,0.3644,-0.3597,-0.378,-0.167,-0.0763,-0.64,Tumor,31
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1257,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
1.6147,3.433,0.0528,4.0045,-0.3554,0.7477,-0.3597,-0.139,-0.5577,-0.808,-0.2738,-0.5562,-0.378,-0.167,-0.0763,-0.5025,NK cell,16
1.4851,1.3254,-0.2986,2.1314,0.2859,-0.3742,-0.3597,-0.139,-0.5461,-0.8456,-0.2665,1.0997,0.0532,-0.167,-0.0763,-0.4481,CD4 T cell,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1634,0.8142,0.6985,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.9057,1.3931,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,3
0.2904,0.0054,0.1034,-0.3754,-0.3554,-0.0794,-0.3597,-0.139,1.3532,-0.7405,-0.2738,-0.0985,-0.378,-0.167,-0.0763,-0.3679,Tumor,10
1.883,3.0882,3.7326,2.1386,-0.3554,-0.3742,-0.3597,-0.139,-0.548,-0.8456,-0.2738,0.1519,-0.378,-0.167,24.006,-0.2269,Treg,13
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,2.4837,-0.2738,-0.3414,-0.378,-0.167,-0.0763,-0.6715,Tumor,20
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5238,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
0.4891,0.4698,0.6091,-0.3754,-0.3554,-0.0624,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,1.2222,-0.378,-0.167,-0.0763,-0.1725,CD8 T cell,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,1.2456,-0.2738,-0.7802,-0.378,-0.167,-0.0763,-0.6715,Tumor,19
0.4804,0.1316,1.479,-0.2539,-0.328,0.4908,0.0702,-0.139,-0.5577,-0.2056,-0.2738,0.6699,2.4897,-0.167,-0.0763,-0.6622,CD8 T cell,17
1.1466,-0.4458,0.7731,0.0521,-0.3554,2.9478,1.5958,-0.139,-0.5577,-0.8456,-0.2738,1.9621,0.0508,-0.167,-0.0763,1.2191,Macrophage,10
-0.5173,-0.0229,0.3429,-0.3754,-0.3554,2.5541,-0.3126,-0.139,-0.5437,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.0749,Macrophage,34
1.805,2.1146,2.3657,2.1464,1.4443,0.3607,5.5747,-0.139,-0.5577,-0.8456,-0.2738,1.0216,-0.378,-0.167,-0.0763,0.8559,CD4 T cell,3
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3423,0.3578,-0.2738,0.1981,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.5744,-0.186,-0.2405,-0.3754,-0.3554,-0.3742,0.2418,-0.139,0.7278,0.3246,1.1503,-0.822,-0.378,-0.167,-0.0763,-0.6238,Tumor,16
0.6034,0.8521,3.2735,-0.3754,-0.3554,-0.3551,0.1075,-0.139,-0.5577,-0.3454,-0.2738,-0.8086,-0.378,-0.167,-0.0763,-0.6715,CD8 T cell,23
0.6075,-0.3692,-0.374,-0.2967,2.0788,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.0478,B cell,1
-0.4435,-0.4458,-0.374,-0.3754,-0.3554,0.9463,0.1327,-0.139,-0.3418,0.5028,-0.2738,1.7502,0.829,3.6169,-0.0763,-0.293,Macrophage,10
-0.6565,-0.3459,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.5874,0.9543,-0.2738,-0.7816,-0.378,-0.167,-0.0763,-0.6619,Tumor,14
0.9849,-0.42,-0.374,-0.2364,1.9657,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.0815,-0.378,-0.167,-0.0763,0.1221,B cell,4
-0.7267,-0.4458,-0.374,-0.3754,-0.3554,-0.324,-0.3597,-0.139,0.3745,0.489,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.9408,Tumor,9
1.3147,4.4392,-0.1692,2.5528,-0.3554,-0.3742,-0.3597,-0.139,-0.1648,-0.1549,-0.2738,0.7163,2.6655,-0.167,-0.0763,-0.5466,CD4 T cell,16
-0.066,-0.4458,-0.374,-0.3754,1.6472,-0.3742,-0.3597,-0.139,-0.3625,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.3763,B cell,1
-0.337,-0.4458,0.7862,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6632,Tumor,34
-0.149,-0.1539,1.0891,-0.3754,-0.3554,-0.1759,-0.3597,-0.139,-0.2485,0.3379,2.8755,-0.0943,-0.378,-0.167,-0.0763,-0.4298,Tumor,6
1.5372,1.9853,0.655,2.4429,-0.3554,0.0458,0.3499,-0.139,-0.5577,-0.7569,-0.2738,1.6133,-0.378,-0.167,-0.0763,0.0412,CD4 T cell,11
